# index year month day hour minute second azi_deg azi_min azi_sec pol_deg pol_min pol_sec size_deg size_min size_sec
343 0 5 3 17 17 44.22 158 3 13.55 -32 56 34.96 0 34 53.02
344 0 5 4 1 37 44.22 -101 36 58.65 24 8 51.73 0 34 57.99
345 0 5 4 9 57 44.22 90 32 6.64 43 51 14.54 0 35 2.03
346 0 5 4 18 17 44.22 175 49 59.50 -36 2 30.06 0 35 5.03
347 0 5 5 2 37 44.22 -94 10 30.43 37 42 41.32 0 35 7.35
348 0 5 5 10 57 44.22 98 21 4.99 30 12 6.66 0 35 8.60
349 0 5 5 19 17 44.22 -165 47 18.00 -34 48 39.73 0 35 8.80
350 0 5 6 3 37 44.22 -85 33 40.44 51 26 9.79 0 35 8.30
351 0 5 6 11 57 44.22 105 43 53.27 16 47 36.10 0 35 6.66
352 0 5 6 20 17 44.22 -149 10 54.54 -29 30 27.01 0 35 4.06
353 0 5 7 4 37 44.22 -72 50 3.64 64 54 47.88 0 35 0.75
354 0 5 7 12 57 44.22 113 29 34.30 3 54 8.81 0 34 56.34
355 0 5 7 21 17 44.22 -135 28 14.81 -21 6 43.18 0 34 51.10
356 0 5 8 5 37 44.22 -43 21 56.37 76 42 32.23 0 34 45.20
357 0 5 8 13 57 44.22 122 16 31.53 -8 8 19.87 0 34 38.29
358 0 5 8 22 17 44.22 -124 27 6.77 -10 41 1.71 0 34 30.75
359 0 5 9 6 37 44.22 30 11 25.97 78 33 0.49 0 34 22.65
360 0 5 9 14 57 44.22 132 43 9.76 -18 52 43.89 0 34 13.68
361 0 5 9 23 17 44.22 -115 25 4.10 0 58 31.62 0 34 4.29
362 0 5 10 7 37 44.22 68 10 17.71 68 0 55.09 0 33 54.45
363 0 5 10 15 57 44.22 145 26 21.35 -27 41 15.14 0 33 43.94
364 0 5 11 0 17 44.22 -107 38 40.00 13 20 0.90 0 33 33.23
365 0 5 11 8 37 44.22 82 35 23.39 55 8 45.16 0 33 22.18
366 0 5 11 16 57 44.22 160 42 39.57 -33 45 18.73 0 33 10.68
367 0 5 12 1 17 44.22 -100 28 37.35 26 2 39.80 0 32 59.18
368 0 5 12 9 37 44.22 91 26 54.53 42 2 55.32 0 32 47.45
369 0 5 12 17 57 44.22 177 52 17.04 -36 17 23.53 0 32 35.50
370 0 5 13 2 17 44.22 -93 12 54.43 38 52 1.74 0 32 23.71
371 0 5 13 10 37 44.22 98 35 37.34 29 8 41.05 0 32 11.80
372 0 5 13 18 57 44.22 -164 51 48.43 -34 57 28.44 0 31 59.86
373 0 5 14 3 17 44.22 -84 46 50.66 51 35 25.18 0 31 48.22
374 0 5 14 11 37 44.22 105 18 23.55 16 37 4.54 0 31 36.56
375 0 5 14 19 57 44.22 -149 21 13.26 -30 9 40.26 0 31 25.06
376 0 5 15 4 17 44.22 -72 37 43.87 63 53 22.75 0 31 13.93
377 0 5 15 12 37 44.22 112 15 4.28 4 37 5.00 0 31 2.88
378 0 5 15 20 57 44.22 -136 23 31.47 -22 45 30.93 0 30 52.13
379 0 5 16 5 17 44.22 -47 49 20.27 74 41 42.50 0 30 41.83
380 0 5 16 13 37 44.22 119 56 21.03 -6 40 29.58 0 30 31.67
381 0 5 16 21 57 44.22 -125 46 37.98 -13 36 5.92 0 30 21.94
382 0 5 17 6 17 44.22 11 39 3.26 78 40 40.38 0 30 12.68
383 0 5 17 14 37 44.22 128 53 8.10 -17 0 10.58 0 30 3.63
384 0 5 17 22 57 44.22 -116 55 23.90 -3 19 19.88 0 29 55.11
385 0 5 18 7 17 44.22 56 53 42.95 71 7 18.61 0 29 47.07
386 0 5 18 15 37 44.22 139 38 46.82 -25 58 39.28 0 29 39.30
387 0 5 18 23 57 44.22 -109 13 12.06 7 39 44.68 0 29 32.13
388 0 5 19 8 17 44.22 74 43 17.66 59 49 59.00 0 29 25.43
389 0 5 19 16 37 44.22 152 42 21.90 -33 2 3.65 0 29 19.06
390 0 5 20 0 57 44.22 -102 6 38.41 19 4 52.39 0 29 13.33
391 0 5 20 9 17 44.22 84 38 11.62 47 49 18.08 0 29 8.06
392 0 5 20 17 37 44.22 168 6 29.16 -37 27 44.46 0 29 3.17
393 0 5 21 1 57 44.22 -95 1 43.08 30 44 41.22 0 28 58.95
394 0 5 21 10 17 44.22 91 56 53.12 35 40 34.13 0 28 55.17
395 0 5 21 18 37 44.22 -175 3 0.61 -38 37 32.48 0 28 51.81
396 0 5 22 2 57 44.22 -87 13 20.28 42 29 12.61 0 28 49.14
397 0 5 22 11 17 44.22 98 20 51.32 23 35 21.74 0 28 46.88
398 0 5 22 19 37 44.22 -158 30 50.40 -36 20 16.08 0 28 45.09
399 0 5 23 3 57 44.22 -77 18 56.04 54 4 51.80 0 28 43.99
400 0 5 23 12 17 44.22 104 36 57.21 11 40 42.98 0 28 43.27
401 0 5 23 20 37 44.22 -143 48 26.98 -31 0 21.54 0 28 43.07
402 0 5 24 4 57 44.22 -61 56 20.97 65 0 35.42 0 28 43.54
403 0 5 24 13 17 44.22 111 16 45.17 0 4 2.14 0 28 44.37
404 0 5 24 21 37 44.22 -131 26 38.18 -23 21 2.88 0 28 45.76
405 0 5 25 5 57 44.22 -31 44 6.64 73 30 13.78 0 28 47.79
406 0 5 25 14 17 44.22 118 50 15.44 -11 4 8.71 0 28 50.16
407 0 5 25 22 37 44.22 -121 8 44.26 -14 3 31.38 0 28 53.13
408 0 5 26 6 57 44.22 18 29 49.97 74 25 53.03 0 28 56.69
409 0 5 26 15 17 44.22 127 52 51.41 -21 27 1.20 0 29 0.58
410 0 5 26 23 37 44.22 -112 20 56.98 -3 38 34.49 0 29 5.09
411 0 5 27 7 57 44.22 53 13 50.85 66 41 49.40 0 29 10.15
412 0 5 27 16 17 44.22 139 8 13.86 -30 36 59.09 0 29 15.52
413 0 5 28 0 37 44.22 -104 28 3.25 7 32 39.15 0 29 21.53
414 0 5 28 8 57 44.22 70 25 54.82 55 38 47.42 0 29 28.01
415 0 5 28 17 17 44.22 153 20 30.71 -37 50 19.70 0 29 34.80
416 0 5 29 1 37 44.22 -96 55 32.69 19 15 18.10 0 29 42.22
417 0 5 29 9 57 44.22 80 59 0.53 43 33 2.06 0 29 50.03
418 0 5 29 18 17 44.22 170 39 17.10 -42 7 22.17 0 29 58.15
419 0 5 30 2 37 44.22 -89 3 47.37 31 17 15.80 0 30 6.87
420 0 5 30 10 57 44.22 89 0 37.70 31 3 2.36 0 30 15.89
421 0 5 30 19 17 44.22 -170 16 19.21 -42 32 38.04 0 30 25.20
422 0 5 31 3 37 44.22 -79 52 46.24 43 24 54.75 0 30 35.05
423 0 5 31 11 57 44.22 96 8 16.08 18 24 26.65 0 30 45.10
424 0 5 31 20 17 44.22 -152 3 9.22 -38 53 2.29 0 30 55.42
425 0 6 1 4 37 44.22 -67 21 46.30 55 14 20.42 0 31 6.19
426 0 6 1 12 57 44.22 103 13 59.97 5 48 4.17 0 31 17.04
427 0 6 1 21 17 44.22 -136 34 49.33 -31 47 46.69 0 31 28.10
428 0 6 2 5 37 44.22 -46 35 40.72 65 42 52.76 0 31 39.51
429 0 6 2 13 57 44.22 110 58 11.77 -6 33 52.34 0 31 50.86
430 0 6 2 22 17 44.22 -124 4 39.45 -22 15 13.62 0 32 2.37
431 0 6 3 6 37 44.22 -8 35 58.13 71 36 52.91 0 32 14.05
432 0 6 3 14 57 44.22 120 4 33.83 -18 23 9.55 0 32 25.53
433 0 6 3 23 17 44.22 -113 51 40.01 -11 4 10.78 0 32 37.08
434 0 6 4 7 37 44.22 34 50 0.73 68 15 48.13 0 32 48.62
435 0 6 4 15 57 44.22 131 29 18.31 -29 9 16.64 0 32 59.79
436 0 6 5 0 17 44.22 -105 5 35.94 1 11 46.83 0 33 10.93
437 0 6 5 8 37 44.22 60 35 36.03 58 15 10.25 0 33 21.82
438 0 6 5 16 57 44.22 146 20 6.00 -38 0 16.38 0 33 32.20
439 0 6 6 1 17 44.22 -96 59 48.61 14 9 46.13 0 33 42.39
440 0 6 6 9 37 44.22 75 15 50.29 45 48 45.56 0 33 52.12
441 0 6 6 17 57 44.22 165 16 59.29 -43 36 43.44 0 34 1.17
442 0 6 7 2 17 44.22 -88 46 6.48 27 31 56.01 0 34 9.90
443 0 6 7 10 37 44.22 85 29 51.09 32 30 28.99 0 34 17.91
444 0 6 7 18 57 44.22 -173 5 59.81 -44 34 40.76 0 34 25.13
445 0 6 8 3 17 44.22 -79 17 2.36 40 59 35.40 0 34 31.88
446 0 6 8 11 37 44.22 94 2 27.13 18 55 41.15 0 34 37.70
447 0 6 8 19 57 44.22 -152 32 59.88 -40 30 44.35 0 34 42.64
448 0 6 9 4 17 44.22 -66 19 26.99 54 2 42.34 0 34 46.98
449 0 6 9 12 37 44.22 102 13 14.87 5 25 9.35 0 34 50.22
450 0 6 9 20 57 44.22 -135 44 49.02 -32 25 26.84 0 34 52.57
451 0 6 10 5 17 44.22 -44 20 47.03 65 25 53.35 0 34 54.20
452 0 6 10 13 37 44.22 110 56 19.73 -7 41 36.73 0 34 54.65
453 0 6 10 21 57 44.22 -122 43 22.41 -21 44 31.58 0 34 54.24
454 0 6 11 6 17 44.22 -3 38 11.76 71 18 8.58 0 34 53.04
455 0 6 11 14 37 44.22 121 4 3.64 -19 59 40.06 0 34 50.66
456 0 6 11 22 57 44.22 -112 22 38.43 -9 33 24.75 0 34 47.52
457 0 6 12 7 17 44.22 39 43 50.73 66 52 48.08 0 34 43.57
458 0 6 12 15 37 44.22 133 37 51.23 -30 51 41.10 0 34 38.52
459 0 6 12 23 57 44.22 -103 36 19.68 3 26 18.93 0 34 32.85
460 0 6 13 8 17 44.22 63 54 13.69 56 3 53.57 0 34 26.42
461 0 6 13 16 37 44.22 149 41 23.61 -39 20 1.25 0 34 19.03
462 0 6 14 0 57 44.22 -95 29 19.83 16 48 1.48 0 34 11.20
463 0 6 14 9 17 44.22 77 37 20.64 43 15 54.46 0 34 2.68
464 0 6 14 17 37 44.22 169 27 56.53 -44 7 21.43 0 33 53.42
465 0 6 15 1 57 44.22 -87 7 53.78 30 12 5.44 0 33 43.88
466 0 6 15 10 17 44.22 87 15 10.15 29 56 53.07 0 33 33.78
467 0 6 15 18 37 44.22 -169 7 10.06 -44 11 1.30 0 33 23.17
468 0 6 16 2 57 44.22 -77 18 32.26 43 18 50.51 0 33 12.45
469 0 6 16 11 17 44.22 95 18 1.19 16 38 15.08 0 33 1.30
470 0 6 16 19 37 44.22 -149 37 23.25 -39 39 8.34 0 32 49.87
471 0 6 17 3 57 44.22 -63 40 33.58 55 36 43.67 0 32 38.49
472 0 6 17 12 17 44.22 102 57 23.49 3 36 30.94 0 32 26.81
473 0 6 17 20 37 44.22 -133 54 4.22 -31 44 30.09 0 32 15.08
474 0 6 18 4 57 44.22 -40 55 58.22 65 47 46.56 0 32 3.52
475 0 6 18 13 17 44.22 111 0 39.13 -8 54 45.96 0 31 51.78
476 0 6 18 21 37 44.22 -121 36 14.53 -21 45 26.07 0 31 40.20
477 0 6 19 5 57 44.22 -2 29 43.41 70 24 44.59 0 31 28.87
478 0 6 19 14 17 44.22 120 12 16.59 -20 39 15.38 0 31 17.50
479 0 6 19 22 37 44.22 -111 39 56.07 -10 36 23.31 0 31 6.44
480 0 6 20 6 57 44.22 36 10 21.43 66 11 53.52 0 30 55.69
481 0 6 20 15 17 44.22 131 24 26.35 -31 12 20.70 0 30 45.02
482 0 6 20 23 37 44.22 -103 6 13.98 1 9 35.26 0 30 34.79
483 0 6 21 7 57 44.22 59 0 27.54 56 29 28.90 0 30 24.91
484 0 6 21 16 17 44.22 145 37 35.91 -39 54 13.55 0 30 15.20
485 0 6 22 0 37 44.22 -95 7 0.49 13 11 57.27 0 30 6.03
486 0 6 22 8 57 44.22 72 24 38.70 44 50 8.00 0 29 57.22
487 0 6 22 17 17 44.22 163 32 4.33 -45 45 14.37 0 29 48.69
488 0 6 23 1 37 44.22 -86 56 58.36 25 15 39.50 0 29 40.75
489 0 6 23 9 57 44.22 81 43 42.60 32 31 27.96 0 29 33.18
490 0 6 23 18 17 44.22 -175 48 22.25 -47 40 12.43 0 29 25.97
492 0 6 24 10 57 44.22 89 16 27.83 20 1 11.44 0 29 13.18
493 0 6 24 19 17 44.22 -155 27 16.79 -45 14 13.92 0 29 7.39
494 0 6 25 3 37 44.22 -65 46 49.83 48 17 19.57 0 29 2.25
495 0 6 25 11 57 44.22 96 10 9.46 7 32 15.91 0 28 57.47
496 0 6 25 20 17 44.22 -138 9 49.10 -39 8 50.39 0 28 53.19
497 0 6 26 4 37 44.22 -48 32 22.53 58 2 39.01 0 28 49.55
498 0 6 26 12 57 44.22 103 7 23.95 -4 46 14.82 0 28 46.27
499 0 6 26 21 17 44.22 -124 26 36.99 -30 34 17.12 0 28 43.53
500 0 6 27 5 37 44.22 -22 4 54.49 64 30 55.14 0 28 41.42
501 0 6 27 13 57 44.22 110 46 0.51 -16 44 25.35 0 28 39.67
502 0 6 27 22 17 44.22 -113 28 19.58 -20 28 29.89 0 28 38.50
503 0 6 28 6 37 44.22 11 22 43.73 64 55 35.16 0 28 37.95
504 0 6 28 14 57 44.22 119 51 18.38 -28 7 23.13 0 28 37.74
505 0 6 28 23 17 44.22 -104 14 33.21 -9 29 1.24 0 28 38.16
506 0 6 29 7 37 44.22 39 3 19.85 58 59 14.23 0 28 39.15
507 0 6 29 15 57 44.22 131 27 5.20 -38 29 8.56 0 28 40.50
508 0 6 30 0 17 44.22 -95 54 29.21 2 0 35.45 0 28 42.50
509 0 6 30 8 37 44.22 57 4 56.70 49 22 1.96 0 28 45.03
510 0 6 30 16 57 44.22 146 59 16.65 -47 2 14.62 0 28 47.92
511 0 7 1 1 17 44.22 -87 44 22.04 13 43 47.05 0 28 51.49
512 0 7 1 9 37 44.22 69 10 43.93 38 3 37.97 0 28 55.52
513 0 7 1 17 57 44.22 167 32 8.04 -52 27 45.61 0 28 59.93
514 0 7 2 2 17 44.22 -78 58 22.96 25 25 29.28 0 29 5.02
515 0 7 2 10 37 44.22 78 16 26.37 25 57 25.74 0 29 10.52
516 0 7 2 18 57 44.22 -168 35 39.82 -53 17 1.06 0 29 16.41
517 0 7 3 3 17 44.22 -68 35 10.24 36 46 13.83 0 29 22.96
518 0 7 3 11 37 44.22 85 57 11.16 13 27 27.45 0 29 29.85
519 0 7 3 19 57 44.22 -146 20 41.00 -49 9 35.23 0 29 37.15
520 0 7 4 4 17 44.22 -54 57 17.18 47 12 14.01 0 29 45.07
521 0 7 4 12 37 44.22 93 9 23.28 0 47 5.70 0 29 53.26
522 0 7 4 20 57 44.22 -128 50 1.65 -41 16 45.88 0 30 1.86
523 0 7 5 5 17 44.22 -35 35 50.64 55 35 43.87 0 30 11.02
524 0 7 5 13 37 44.22 100 36 28.28 -11 52 58.70 0 30 20.37
525 0 7 5 21 57 44.22 -115 36 54.10 -31 5 36.26 0 30 30.13
526 0 7 6 6 17 44.22 -8 53 59.49 59 53 28.46 0 30 40.35
527 0 7 6 14 37 44.22 109 5 16.96 -24 19 45.22 0 30 50.67
528 0 7 6 22 57 44.22 -105 10 41.84 -19 34 37.20 0 31 1.38
529 0 7 7 7 17 44.22 20 7 21.40 58 8 18.13 0 31 12.42
530 0 7 7 15 37 44.22 119 42 42.56 -36 11 33.83 0 31 23.47
531 0 7 7 23 57 44.22 -96 14 44.79 -7 17 46.81 0 31 34.86
532 0 7 8 8 17 44.22 43 13 40.54 50 58 18.96 0 31 46.42
533 0 7 8 16 37 44.22 134 16 41.05 -46 45 47.68 0 31 57.89
534 0 7 9 0 57 44.22 -87 50 53.27 5 23 31.05 0 32 9.61
535 0 7 9 9 17 44.22 59 22 49.32 40 34 49.12 0 32 21.32
536 0 7 9 17 37 44.22 155 13 20.82 -54 35 58.83 0 32 32.82
537 0 7 10 1 57 44.22 -79 6 49.15 18 11 46.17 0 32 44.45
538 0 7 10 10 17 44.22 71 8 33.42 28 30 43.28 0 32 55.86
539 0 7 10 18 37 44.22 -177 18 12.96 -57 23 38.94 0 33 6.94
540 0 7 11 2 57 44.22 -68 59 44.36 30 46 4.57 0 33 18.00
541 0 7 11 11 17 44.22 80 36 22.98 15 33 52.74 0 33 28.60
542 0 7 11 19 37 44.22 -150 7 8.63 -53 45 7.40 0 33 38.76
543 0 7 12 3 57 44.22 -55 53 32.46 42 31 40.35 0 33 48.71
544 0 7 12 12 17 44.22 89 6 6.46 2 10 41.12 0 33 57.98
545 0 7 12 20 37 44.22 -129 33 48.56 -45 5 31.57 0 34 6.69
546 0 7 13 4 57 44.22 -37 14 45.10 52 19 7.80 0 34 15.00
547 0 7 13 13 17 44.22 97 36 21.89 -11 19 43.42 0 34 22.42
548 0 7 13 21 37 44.22 -115 4 17.60 -33 37 57.85 0 34 29.18
549 0 7 14 5 57 44.22 -10 46 16.82 57 55 34.91 0 34 35.35
550 0 7 14 14 17 44.22 107 6 7.03 -24 37 5.93 0 34 40.46
551 0 7 14 22 37 44.22 -104 10 14.69 -20 46 10.14 0 34 44.86
552 0 7 15 6 57 44.22 19 20 25.00 56 55 1.20 0 34 48.49
553 0 7 15 15 17 44.22 118 56 21.66 -37 11 22.95 0 34 50.96
554 0 7 15 23 37 44.22 -95 2 59.79 -7 14 42.08 0 34 52.70
555 0 7 16 7 57 44.22 43 46 9.13 49 42 19.29 0 34 53.55
556 0 7 16 16 17 44.22 135 15 0.68 -48 7 12.32 0 34 53.22
557 0 7 17 0 37 44.22 -86 29 48.10 6 29 18.75 0 34 52.19
558 0 7 17 8 57 44.22 60 39 26.06 38 52 22.16 0 34 50.19
559 0 7 17 17 17 44.22 158 37 1.30 -55 37 51.91 0 34 47.09
560 0 7 18 1 37 44.22 -77 29 54.35 20 3 45.56 0 34 43.36
561 0 7 18 9 57 44.22 72 44 35.72 26 19 54.67 0 34 38.66
562 0 7 18 18 17 44.22 -172 10 58.64 -57 14 54.45 0 34 33.00
563 0 7 19 2 37 44.22 -66 52 17.25 33 2 46.07 0 34 26.81
564 0 7 19 10 57 44.22 82 19 46.85 13 3 27.34 0 34 19.73
565 0 7 19 19 17 44.22 -145 35 27.29 -52 17 49.60 0 34 11.88
566 0 7 20 3 37 44.22 -52 50 39.43 44 44 50.97 0 34 3.64
567 0 7 20 11 57 44.22 90 50 20.75 -0 26 4.25 0 33 54.60
568 0 7 20 20 17 44.22 -126 25 9.92 -42 57 9.84 0 33 45.05
569 0 7 21 4 37 44.22 -32 50 58.42 53 51 15.24 0 33 35.23
570 0 7 21 12 57 44.22 99 16 12.16 -13 48 23.68 0 33 24.78
571 0 7 21 21 17 44.22 -112 54 26.71 -31 27 20.32 0 33 14.05
572 0 7 22 5 37 44.22 -5 42 33.21 58 8 56.76 0 33 3.17
573 0 7 22 13 57 44.22 108 34 28.23 -26 44 52.72 0 32 51.84
574 0 7 22 22 17 44.22 -102 33 10.25 -19 2 8.67 0 32 40.45
575 0 7 23 6 37 44.22 22 39 44.58 55 55 51.02 0 32 29.04
576 0 7 23 14 57 44.22 120 0 4.26 -38 50 30.24 0 32 17.34
577 0 7 23 23 17 44.22 -93 43 4.01 -6 18 45.52 0 32 5.79
578 0 7 24 7 37 44.22 44 32 31.67 48 23 46.09 0 31 54.30
579 0 7 24 15 57 44.22 135 28 15.89 -49 21 0.37 0 31 42.69
580 0 7 25 0 17 44.22 -85 19 56.42 6 21 1.96 0 31 31.40
581 0 7 25 8 37 44.22 59 38 5.97 37 57 15.31 0 31 20.24
582 0 7 25 16 57 44.22 157 24 31.90 -56 51 27.49 0 31 9.13
583 0 7 26 1 17 44.22 -76 31 29.71 18 39 51.36 0 30 58.45
584 0 7 26 9 37 44.22 70 30 38.78 26 8 59.03 0 30 47.95
585 0 7 26 17 57 44.22 -174 34 29.66 -59 16 44.25 0 30 37.64
586 0 7 27 2 17 44.22 -66 20 47.48 30 17 24.79 0 30 27.84
587 0 7 27 10 37 44.22 79 6 7.85 13 44 7.11 0 30 18.27
588 0 7 27 18 57 44.22 -147 43 36.47 -55 43 0.41 0 30 9.01
589 0 7 28 3 17 44.22 -53 32 31.58 40 42 5.04 0 30 0.32
590 0 7 28 11 37 44.22 86 35 9.91 1 5 10.84 0 29 51.88
591 0 7 28 19 57 44.22 -127 41 35.86 -47 49 31.63 0 29 43.85
592 0 7 29 4 17 44.22 -36 32 19.16 48 58 48.12 0 29 36.41
593 0 7 29 12 37 44.22 93 45 44.85 -11 34 36.51 0 29 29.26
594 0 7 29 20 57 44.22 -113 31 11.16 -37 40 25.25 0 29 22.60
595 0 7 30 5 17 44.22 -14 32 18.82 53 41 23.50 0 29 16.53
596 0 7 30 13 37 44.22 101 20 39.92 -24 4 41.72 0 29 10.76
597 0 7 30 21 57 44.22 -102 48 14.34 -26 28 34.99 0 29 5.57
598 0 7 31 6 17 44.22 9 46 34.69 53 29 9.13 0 29 0.95
599 0 7 31 14 37 44.22 110 13 20.75 -36 12 16.22 0 28 56.65
600 0 7 31 22 57 44.22 -93 52 6.27 -14 50 51.62 0 28 52.98
601 0 8 1 7 17 44.22 31 9 11.69 48 29 36.52 0 28 49.85
602 0 8 1 15 37 44.22 121 51 3.18 -47 34 59.44 0 28 47.08
603 0 8 1 23 57 44.22 -85 38 54.89 -3 8 4.03 0 28 44.97
604 0 8 2 8 17 44.22 47 21 46.17 40 10 16.46 0 28 43.37
605 0 8 2 16 37 44.22 138 52 35.51 -57 24 30.45 0 28 42.15
606 0 8 3 0 57 44.22 -77 21 47.53 8 24 24.58 0 28 41.62
607 0 8 3 9 17 44.22 59 22 31.50 29 55 0.72 0 28 41.57
608 0 8 3 17 37 44.22 164 54 31.44 -63 52 51.72 0 28 41.92
609 0 8 4 1 57 44.22 -68 16 58.29 19 30 27.78 0 28 42.98
610 0 8 4 10 17 44.22 68 42 12.25 18 34 54.68 0 28 44.47
611 0 8 4 18 37 44.22 -162 19 21.54 -64 21 32.21 0 28 46.40
612 0 8 5 2 57 44.22 -57 34 2.14 29 47 45.15 0 28 49.02
613 0 8 5 11 17 44.22 76 28 51.80 6 37 45.69 0 28 52.04
614 0 8 5 19 37 44.22 -134 54 35.57 -58 36 17.83 0 28 55.54
615 0 8 6 3 57 44.22 -44 11 30.06 38 40 41.87 0 28 59.71
616 0 8 6 12 17 44.22 83 30 5.81 -5 40 44.91 0 29 4.24
617 0 8 6 20 37 44.22 -116 42 22.24 -49 12 49.04 0 29 9.27
618 0 8 7 4 57 44.22 -27 12 37.83 45 13 2.21 0 29 14.94
619 0 8 7 13 17 44.22 90 24 26.95 -18 10 21.08 0 29 20.92
620 0 8 7 21 37 44.22 -104 14 56.15 -38 10 16.06 0 29 27.44
621 0 8 8 5 57 44.22 -6 51 10.93 48 12 15.95 0 29 34.54
622 0 8 8 14 17 44.22 97 53 41.14 -30 41 56.05 0 29 41.91
623 0 8 8 22 37 44.22 -94 40 14.16 -26 23 39.87 0 29 49.82
624 0 8 9 6 57 44.22 14 16 40.80 46 48 11.42 0 29 58.25
625 0 8 9 15 17 44.22 107 1 14.27 -43 2 55.46 0 30 6.91
626 0 8 9 23 37 44.22 -86 22 4.33 -14 19 9.14 0 30 16.10
627 0 8 10 7 57 44.22 32 50 33.59 41 18 8.85 0 30 25.72
628 0 8 10 16 17 44.22 119 53 36.56 -54 47 23.93 0 30 35.51
629 0 8 11 0 37 44.22 -78 21 29.13 -2 12 57.56 0 30 45.82
630 0 8 11 8 57 44.22 47 36 1.17 32 47 29.21 0 30 56.43
631 0 8 11 17 17 44.22 141 17 1.50 -64 45 21.17 0 31 7.16
632 0 8 12 1 37 44.22 -69 52 4.72 9 39 54.67 0 31 18.35
633 0 8 12 9 57 44.22 59 9 42.40 22 19 26.77 0 31 29.70
634 0 8 12 18 17 44.22 177 42 22.98 -69 44 39.78 0 31 41.11
635 0 8 13 2 37 44.22 -60 5 33.88 20 59 41.12 0 31 52.88
636 0 8 13 10 57 44.22 68 34 46.16 10 36 41.91 0 32 4.65
637 0 8 13 19 17 44.22 -143 15 52.68 -66 6 21.81 0 32 16.40
638 0 8 14 3 37 44.22 -48 2 34.14 31 14 48.04 0 32 28.39
639 0 8 14 11 57 44.22 76 46 11.19 -1 54 30.48 0 32 40.17
640 0 8 14 20 17 44.22 -119 3 7.23 -56 23 40.44 0 32 51.86
641 0 8 15 4 37 44.22 -32 35 13.58 39 32 35.08 0 33 3.61
642 0 8 15 12 57 44.22 84 29 58.41 -14 56 57.62 0 33 14.96
643 0 8 15 21 17 44.22 -104 37 58.96 -44 15 41.29 0 33 26.10
644 0 8 16 5 37 44.22 -13 10 27.86 44 34 24.92 0 33 37.09
645 0 8 16 13 57 44.22 92 33 31.24 -28 16 38.99 0 33 47.49
646 0 8 16 22 17 44.22 -94 26 19.91 -31 11 18.15 0 33 57.57
647 0 8 17 6 37 44.22 8 33 46.67 45 1 14.65 0 34 7.27
648 0 8 17 14 57 44.22 102 5 35.46 -41 37 0.46 0 34 16.18
649 0 8 17 23 17 44.22 -85 55 19.89 -17 45 53.27 0 34 24.66
650 0 8 18 7 37 44.22 28 55 47.55 40 36 12.66 0 34 32.53
651 0 8 18 15 57 44.22 115 25 10.42 -54 27 41.76 0 34 39.45
652 0 8 19 0 17 44.22 -77 46 34.25 -4 20 16.32 0 34 45.83
653 0 8 19 8 37 44.22 45 30 58.95 32 20 8.00 0 34 51.39
654 0 8 19 16 57 44.22 138 13 19.82 -65 27 43.04 0 34 55.90
655 0 8 20 1 17 44.22 -69 4 40.57 8 45 56.61 0 34 59.78
656 0 8 20 9 37 44.22 58 25 38.28 21 33 52.15 0 35 2.66
657 0 8 20 17 57 44.22 179 2 41.95 -70 38 0.00 0 35 4.47
658 0 8 21 2 17 44.22 -58 54 21.83 21 7 1.52 0 35 5.60
659 0 8 21 10 37 44.22 68 45 33.12 9 18 26.91 0 35 5.62
660 0 8 21 18 57 44.22 -139 33 35.30 -65 44 17.67 0 35 4.61
661 0 8 22 3 17 44.22 -46 8 55.08 32 3 11.33 0 35 2.91
662 0 8 22 11 37 44.22 77 35 5.56 -3 46 54.98 0 35 0.09
663 0 8 22 19 57 44.22 -116 12 8.80 -54 48 0.02 0 34 56.34
664 0 8 23 4 17 44.22 -29 37 44.55 40 31 6.95 0 34 51.93
665 0 8 23 12 37 44.22 85 48 7.54 -17 16 25.08 0 34 46.45
666 0 8 23 20 57 44.22 -102 33 34.41 -41 55 29.33 0 34 40.23
667 0 8 24 5 17 44.22 -9 9 2.95 45 4 30.22 0 34 33.42
668 0 8 24 13 37 44.22 94 18 17.27 -30 50 19.20 0 34 25.65
669 0 8 24 21 57 44.22 -92 45 49.80 -28 32 8.92 0 34 17.36
670 0 8 25 6 17 44.22 12 48 4.09 44 35 42.83 0 34 8.57
671 0 8 25 14 37 44.22 104 21 1.95 -44 8 13.23 0 33 59.00
672 0 8 25 22 57 44.22 -84 24 50.60 -15 11 3.75 0 33 49.13
673 0 8 26 7 17 44.22 32 17 17.00 39 20 13.83 0 33 38.87
674 0 8 26 15 37 44.22 118 25 46.85 -56 36 56.05 0 33 28.05
675 0 8 26 23 57 44.22 -76 19 2.60 -2 11 37.58 0 33 17.12
676 0 8 27 8 17 44.22 47 34 55.94 30 41 28.12 0 33 5.94
677 0 8 27 16 37 44.22 142 23 41.05 -66 52 40.97 0 32 54.39
678 0 8 28 0 57 44.22 -67 38 59.36 10 8 37.08 0 32 42.94
679 0 8 28 9 17 44.22 59 16 53.67 20 2 8.86 0 32 31.34
680 0 8 28 17 37 44.22 -176 43 40.90 -71 8 27.00 0 32 19.59
681 0 8 29 1 57 44.22 -57 37 56.60 21 27 49.91 0 32 8.08
682 0 8 29 10 17 44.22 68 33 10.62 8 16 50.12 0 31 56.51
683 0 8 29 18 37 44.22 -137 35 5.50 -66 15 55.88 0 31 45.00
