# index year month day hour minute seconad azi_deg azi_min azi_sec pol_deg pol_min pol_sec size_deg size_min size_sec phase
749 0 9 20 10 29 13.76 -102 10 20.74 8 46 20.33 0 32 9.54 0.956
750 0 9 20 18 49 13.76 69 2 54.26 57 21 50.20 0 32 25.48 0.968
751 0 9 21 3 9 13.76 147 44 48.78 -33 34 59.71 0 31 32.06 0.980
752 0 9 21 11 29 13.76 -104 58 16.50 12 4 25.23 0 31 48.84 0.991
753 0 9 21 19 49 13.76 76 13 18.94 58 7 14.08 0 32 1.92 0.996
754 0 9 22 4 9 13.76 150 51 4.52 -31 16 56.58 0 31 9.91 0.999
755 0 9 22 12 29 13.76 -106 52 51.02 14 30 28.79 0 31 26.03 0.999
756 0 9 22 20 49 13.76 81 13 7.86 58 9 27.80 0 31 37.11 0.998
757 0 9 23 5 9 13.76 152 59 50.63 -30 2 32.67 0 30 46.78 0.992
758 0 9 23 13 29 13.76 -107 38 2.14 16 12 4.07 0 31 2.78 0.982
759 0 9 23 21 49 13.76 83 48 7.28 57 29 34.00 0 31 12.61 0.975
760 0 9 24 6 9 13.76 154 32 22.99 -30 4 2.48 0 30 23.98 0.961
761 0 9 24 14 29 13.76 -107 2 34.27 17 23 41.38 0 30 40.60 0.942
762 0 9 24 22 49 13.76 84 12 11.23 56 1 17.30 0 30 49.68 0.930
763 0 9 25 7 9 13.76 155 52 18.49 -31 25 47.69 0 30 2.68 0.910
764 0 9 25 15 29 13.76 -105 2 23.48 18 21 57.77 0 30 20.74 0.883
765 0 9 25 23 49 13.76 83 1 21.26 53 35 2.53 0 30 29.28 0.867
766 0 9 26 8 9 13.76 157 23 11.87 -34 4 17.25 0 29 43.85 0.841
767 0 9 26 16 29 13.76 -101 40 25.37 19 20 57.87 0 30 4.18 0.808
768 0 9 27 0 49 13.76 81 0 37.61 50 4 15.39 0 30 12.11 0.790
769 0 9 27 9 9 13.76 159 27 9.13 -37 49 15.72 0 29 28.30 0.759
770 0 9 27 17 29 13.76 -97 4 39.95 20 28 59.33 0 29 51.59 0.722
771 0 9 28 1 49 13.76 78 48 8.22 45 29 46.49 0 29 58.66 0.702
772 0 9 28 10 9 13.76 162 24 41.16 -42 25 25.41 0 29 16.66 0.667
773 0 9 28 18 29 13.76 -91 26 1.92 21 47 9.01 0 29 43.40 0.629
774 0 9 29 2 49 13.76 76 45 55.32 40 0 15.68 0 29 49.26 0.607
775 0 9 29 11 9 13.76 166 35 50.69 -47 34 3.74 0 29 9.38 0.570
776 0 9 29 19 29 13.76 -84 57 5.40 23 9 44.50 0 29 39.82 0.530
777 0 9 30 3 49 13.76 75 0 35.68 33 49 58.49 0 29 44.12 0.508
778 0 9 30 12 9 13.76 172 21 45.24 -52 54 10.99 0 29 6.74 0.470
779 0 9 30 20 29 13.76 -77 52 11.49 24 26 3.89 0 29 40.90 0.431
780 0 10 1 4 49 13.76 73 29 9.65 27 16 15.94 0 29 43.39 0.409
781 0 10 1 13 9 13.76 -179 55 11.85 -58 3 10.63 0 29 8.88 0.371
782 0 10 1 21 29 13.76 -70 28 38.27 25 23 26.62 0 29 46.54 0.334
783 0 10 2 5 49 13.76 72 4 47.50 20 37 56.32 0 29 47.11 0.313
784 0 10 2 14 9 13.76 -169 56 27.26 -62 37 40.85 0 29 15.76 0.277
785 0 10 2 22 29 13.76 -63 7 42.84 25 51 1.36 0 29 56.52 0.243
786 0 10 3 6 49 13.76 70 40 49.93 14 14 22.92 0 29 55.24 0.219
787 0 10 3 15 9 13.76 -157 43 50.03 -66 16 9.61 0 29 27.15 0.172
788 0 10 3 23 29 13.76 -56 14 4.26 25 43 37.98 0 30 10.51 0.133
789 0 10 4 7 49 13.76 69 13 30.73 8 24 53.01 0 30 7.61 0.112
790 0 10 4 16 9 13.76 -144 6 43.85 -68 45 0.67 0 29 42.65 0.081
791 0 10 5 0 29 13.76 -50 12 42.71 25 4 36.85 0 30 28.07 0.057
792 0 10 5 8 49 13.76 67 44 5.74 3 27 31.98 0 30 23.88 0.045
793 0 10 5 17 9 13.76 -130 51 52.15 -70 6 10.95 0 30 1.61 0.028
794 0 10 6 1 29 13.76 -45 24 32.79 24 6 34.05 0 30 48.63 0.016
795 0 10 6 9 49 13.76 66 20 32.12 -0 22 40.72 0 30 43.48 0.011
796 0 10 6 18 9 13.76 -120 3 8.33 -70 37 15.33 0 30 23.19 0.005
797 0 10 7 2 29 13.76 -42 2 31.92 23 9 43.79 0 31 11.43 0.002
798 0 10 7 10 49 13.76 65 17 49.28 -2 56 27.59 0 31 5.56 0.001
799 0 10 7 19 9 13.76 -113 8 3.38 -70 38 59.68 0 30 46.30 0.000
800 0 10 8 3 29 13.76 -40 9 48.76 22 38 28.22 0 31 35.53 0.000
801 0 10 8 11 49 13.76 64 55 53.96 -4 12 40.56 0 31 28.94 0.000
802 0 10 8 20 9 13.76 -110 43 43.58 -70 19 55.34 0 31 9.65 0.002
803 0 10 9 4 29 13.76 -39 40 3.51 22 56 43.22 0 31 59.77 0.005
804 0 10 9 12 49 13.76 65 34 59.90 -4 19 17.97 0 31 52.14 0.008
805 0 10 9 21 9 13.76 -112 38 44.50 -69 29 4.53 0 31 31.80 0.018
806 0 10 10 5 29 13.76 -40 19 42.02 24 23 10.41 0 32 22.73 0.031
807 0 10 10 13 49 13.76 67 29 57.48 -3 31 52.49 0 32 13.44 0.043
808 0 10 10 22 9 13.76 -117 42 0.26 -67 41 27.66 0 31 51.27 0.069
809 0 10 11 6 29 13.76 -41 51 46.04 27 7 14.00 0 32 42.85 0.098
810 0 10 11 14 49 13.76 70 45 55.77 -2 9 45.21 0 32 31.04 0.123
811 0 10 11 23 9 13.76 -123 54 50.35 -64 35 22.44 0 32 6.65 0.173
812 0 10 12 7 29 13.76 -44 0 37.52 31 6 46.79 0 32 58.49 0.223
813 0 10 12 15 49 13.76 75 16 49.58 -0 31 29.86 0 32 43.31 0.252
814 0 10 13 0 9 13.76 -129 33 56.47 -60 8 41.65 0 32 16.76 0.298
815 0 10 13 8 29 13.76 -46 36 14.70 36 8 21.70 0 33 8.22 0.338
816 0 10 13 16 49 13.76 80 46 23.46 1 8 51.65 0 32 49.05 0.368
817 0 10 14 1 9 13.76 -133 57 21.90 -54 39 46.02 0 32 20.80 0.418
818 0 10 14 9 29 13.76 -49 36 32.38 41 49 29.99 0 33 11.03 0.460
819 0 10 14 17 49 13.76 86 51 0.69 2 43 26.17 0 32 47.70 0.491
820 0 10 15 2 9 13.76 -137 10 16.23 -48 37 44.92 0 32 18.46 0.543
821 0 10 15 10 29 13.76 -53 6 45.07 47 42 11.36 0 33 6.56 0.584
822 0 10 15 18 49 13.76 93 3 21.41 4 9 32.16 0 32 39.44 0.615
823 0 10 16 3 9 13.76 -139 32 45.25 -42 33 57.08 0 32 9.97 0.664
824 0 10 16 11 29 13.76 -57 14 46.20 53 16 55.20 0 32 55.19 0.702
825 0 10 16 19 49 13.76 98 56 4.80 5 26 41.89 0 32 25.11 0.730
826 0 10 17 4 9 13.76 -141 21 26.84 -36 56 59.84 0 31 56.03 0.773
827 0 10 17 12 29 13.76 -62 0 43.94 58 7 20.02 0 32 38.03 0.806
828 0 10 17 20 49 13.76 104 5 7.63 6 33 6.34 0 32 6.03 0.829
829 0 10 18 5 9 13.76 -142 43 43.13 -32 10 0.00 0 31 37.80 0.865
830 0 10 18 13 29 13.76 -67 1 45.65 61 55 57.60 0 32 16.65 0.891
831 0 10 18 21 49 13.76 108 12 28.82 7 22 57.67 0 31 43.75 0.908
832 0 10 19 6 9 13.76 -143 37 30.16 -28 28 28.22 0 31 16.64 0.934
833 0 10 19 14 29 13.76 -71 22 26.79 64 39 43.66 0 31 52.88 0.952
834 0 10 19 22 49 13.76 111 8 14.22 7 45 51.84 0 31 19.83 0.963
835 0 10 20 7 9 13.76 -143 53 24.85 -25 58 48.41 0 30 54.07 0.979
836 0 10 20 15 29 13.76 -73 47 8.79 66 30 36.31 0 31 28.50 0.988
837 0 10 20 23 49 13.76 112 51 42.94 7 28 21.29 0 30 55.71 0.993
838 0 10 21 8 9 13.76 -143 18 6.18 -24 37 48.43 0 30 31.55 0.999
839 0 10 21 16 29 13.76 -73 8 28.32 67 47 44.89 0 31 5.06 1.000
840 0 10 22 0 49 13.76 113 31 2.38 6 16 59.27 0 30 32.63 0.999
841 0 10 22 9 9 13.76 -141 38 11.24 -24 13 37.12 0 30 10.40 0.995
842 0 10 22 17 29 13.76 -68 44 36.74 68 45 7.34 0 30 43.82 0.989
843 0 10 23 1 49 13.76 113 20 46.36 4 1 46.63 0 30 11.58 0.983
844 0 10 23 10 9 13.76 -138 43 58.73 -24 28 8.14 0 29 51.74 0.968
845 0 10 23 18 29 13.76 -60 21 10.23 69 22 11.42 0 30 25.72 0.956
846 0 10 24 2 49 13.76 112 37 56.46 0 38 45.09 0 29 53.37 0.945
847 0 10 24 11 9 13.76 -134 32 19.63 -25 0 24.45 0 29 36.47 0.923
848 0 10 24 19 29 13.76 -48 21 18.54 69 21 54.75 0 30 11.37 0.906
849 0 10 25 3 49 13.76 111 37 45.62 -3 49 10.65 0 29 38.61 0.890
850 0 10 25 12 9 13.76 -129 8 10.11 -25 30 26.93 0 29 25.25 0.860
851 0 10 25 20 29 13.76 -34 8 59.88 68 18 35.14 0 30 1.17 0.839
852 0 10 26 4 49 13.76 110 30 35.29 -9 12 58.05 0 29 27.79 0.819
853 0 10 26 13 9 13.76 -122 44 26.80 -25 42 49.05 0 29 18.52 0.784
854 0 10 26 21 29 13.76 -19 57 38.51 65 54 21.93 0 29 55.32 0.760
855 0 10 27 5 49 13.76 109 20 46.34 -15 19 2.67 0 29 21.27 0.736
856 0 10 27 14 9 13.76 -115 40 12.22 -25 29 15.51 0 29 16.52 0.697
857 0 10 27 22 29 13.76 -7 39 46.62 62 11 23.90 0 29 53.91 0.671
858 0 10 28 6 49 13.76 108 7 1.43 -21 50 53.61 0 29 19.27 0.644
859 0 10 28 15 9 13.76 -108 17 19.18 -24 49 41.64 0 29 19.31 0.602
860 0 10 28 23 29 13.76 2 0 48.94 57 28 36.85 0 29 56.91 0.574
861 0 10 29 7 49 13.76 106 43 38.15 -28 30 9.93 0 29 21.93 0.546
862 0 10 29 16 9 13.76 -100 57 17.31 -23 51 11.97 0 29 26.78 0.502
863 0 10 30 0 29 13.76 9 11 16.41 52 11 45.21 0 30 4.21 0.475
864 0 10 30 8 49 13.76 105 2 21.02 -34 57 19.30 0 29 29.23 0.446
865 0 10 30 17 9 13.76 -93 59 27.88 -22 45 15.70 0 29 38.65 0.402
866 0 10 31 1 29 13.76 14 16 18.41 46 47 13.69 0 30 15.64 0.374
867 0 10 31 9 49 13.76 102 55 30.67 -40 52 14.14 0 29 40.96 0.346
868 0 10 31 18 9 13.76 -87 41 7.46 -21 44 6.97 0 29 54.50 0.303
869 0 11 1 2 29 13.76 17 41 25.47 41 40 16.29 0 30 30.92 0.278
870 0 11 1 10 49 13.76 100 21 40.39 -45 55 29.39 0 29 56.74 0.251
871 0 11 1 19 9 13.76 -82 18 25.25 -20 57 0.21 0 30 13.72 0.201
872 0 11 2 3 29 13.76 19 49 26.92 37 14 29.86 0 30 49.61 0.169
873 0 11 2 11 49 13.76 97 33 40.25 -49 51 9.43 0 30 15.94 0.137
874 0 11 2 20 9 13.76 -78 6 51.98 -20 27 0.29 0 30 35.55 0.096
875 0 11 3 4 29 13.76 21 2 5.75 33 51 6.39 0 31 11.09 0.076
876 0 11 3 12 49 13.76 95 4 40.85 -52 30 58.19 0 30 37.64 0.056
877 0 11 3 21 9 13.76 -75 20 20.17 -20 9 2.37 0 30 59.02 0.034
878 0 11 4 5 29 13.76 21 42 19.80 31 47 9.64 0 31 34.49 0.024
879 0 11 4 13 49 13.76 93 43 28.42 -53 57 30.40 0 31 0.65 0.015
880 0 11 4 22 9 13.76 -74 8 22.32 -19 49 39.66 0 31 23.03 0.006
881 0 11 5 6 29 13.76 22 15 37.51 31 13 7.75 0 31 58.61 0.003
882 0 11 5 14 49 13.76 94 16 30.55 -54 22 43.11 0 31 23.54 0.001
883 0 11 5 23 9 13.76 -74 32 31.30 -19 9 17.08 0 31 46.27 0.000
884 0 11 6 7 29 13.76 23 9 25.06 32 10 29.51 0 32 21.96 0.000
885 0 11 6 15 49 13.76 97 9 12.66 -54 1 18.94 0 31 44.67 0.000
886 0 11 7 0 9 13.76 -76 23 34.42 -17 47 2.70 0 32 7.33 0.001
887 0 11 7 8 29 13.76 24 50 58.65 34 30 27.32 0 32 42.81 0.003
888 0 11 7 16 49 13.76 102 18 57.28 -53 3 31.44 0 32 2.40 0.008
889 0 11 8 1 9 13.76 -79 22 10.03 -15 27 20.17 0 32 24.78 0.019
890 0 11 8 9 29 13.76 27 44 34.91 37 54 28.82 0 32 59.36 0.028
891 0 11 8 17 49 13.76 109 18 29.40 -51 32 7.21 0 32 15.28 0.044
892 0 11 9 2 9 13.76 -83 3 49.04 -12 5 35.88 0 32 37.27 0.073
893 0 11 9 10 29 13.76 32 8 34.07 41 56 37.35 0 33 10.00 0.094
894 0 11 9 18 49 13.76 117 23 33.56 -49 25 2.79 0 32 22.19 0.129
895 0 11 10 3 9 13.76 -87 5 53.01 -7 50 36.26 0 32 43.75 0.182
896 0 11 10 11 29 13.76 38 11 43.08 46 7 15.33 0 33 13.59 0.220
897 0 11 10 19 49 13.76 125 42 57.70 -46 41 24.56 0 32 22.58 0.259
898 0 11 11 4 9 13.76 -91 12 0.21 -3 2 19.77 0 32 43.60 0.306
899 0 11 11 12 29 13.76 45 47 56.70 49 57 48.84 0 33 9.71 0.336
900 0 11 11 20 49 13.76 133 30 12.76 -43 26 57.29 0 32 16.49 0.375
901 0 11 12 5 9 13.76 -95 11 42.08 1 53 11.84 0 32 36.77 0.425
902 0 11 12 13 29 13.76 54 30 18.15 53 6 6.84 0 32 58.75 0.456
903 0 11 12 21 49 13.76 140 12 43.83 -39 55 58.19 0 32 4.52 0.497
904 0 11 13 6 9 13.76 -98 56 33.69 6 29 54.49 0 32 23.86 0.548
905 0 11 13 14 29 13.76 63 29 48.38 55 20 46.21 0 32 41.80 0.578
906 0 11 13 22 49 13.76 145 34 57.33 -36 29 21.03 0 31 47.70 0.617
907 0 11 14 7 9 13.76 -102 16 1.87 10 27 7.67 0 32 5.99 0.665
908 0 11 14 15 29 13.76 71 45 18.75 56 41 50.67 0 32 20.45 0.692
909 0 11 14 23 49 13.76 149 36 19.03 -33 30 40.61 0 31 27.36 0.728
910 0 11 15 8 9 13.76 -104 55 30.06 13 33 33.21 0 31 44.69 0.770
911 0 11 15 16 29 13.76 78 21 36.99 57 16 1.28 0 31 56.49 0.793
912 0 11 16 0 49 13.76 152 27 20.26 -31 22 7.40 0 31 4.91 0.824
913 0 11 16 9 9 13.76 -106 37 50.72 15 48 55.39 0 31 21.63 0.859
914 0 11 16 17 29 13.76 82 44 28.37 57 8 51.99 0 31 31.63 0.877
915 0 11 17 1 49 13.76 154 25 59.12 -30 21 6.34 0 30 41.76 0.900
916 0 11 17 10 9 13.76 -107 7 29.53 17 22 45.03 0 30 58.47 0.927
917 0 11 17 18 29 13.76 84 46 35.77 56 19 19.97 0 31 7.36 0.939
918 0 11 18 2 49 13.76 155 54 36.53 -30 37 59.84 0 30 19.20 0.956
919 0 11 18 11 9 13.76 -106 14 28.83 18 30 28.62 0 30 36.67 0.973
920 0 11 18 19 29 13.76 84 46 45.93 54 39 42.84 0 30 44.89 0.980
921 0 11 19 3 49 13.76 157 17 14.54 -32 15 7.51 0 29 58.35 0.989
922 0 11 19 12 9 13.76 -103 56 17.35 19 28 29.40 0 30 17.42 0.996
923 0 11 19 20 29 13.76 83 22 50.31 52 0 27.23 0 30 25.10 0.999
924 0 11 20 4 49 13.76 158 57 27.05 -35 7 5.13 0 29 40.17 1.000
925 0 11 20 13 9 13.76 -100 17 5.55 20 29 41.38 0 30 1.64 0.998
926 0 11 20 21 29 13.76 81 18 10.01 48 16 16.72 0 30 8.66 0.996
927 0 11 21 5 49 13.76 161 17 13.08 -39 2 4.45 0 29 25.41 0.990
928 0 11 21 14 9 13.76 -95 25 37.41 21 40 39.46 0 29 49.94 0.980
929 0 11 21 22 29 13.76 79 7 3.87 43 29 43.09 0 29 56.01 0.973
930 0 11 22 6 49 13.76 164 37 10.00 -43 43 36.96 0 29 14.68 0.959
931 0 11 22 15 9 13.76 -89 33 8.38 23 0 41.88 0 29 42.69 0.942
932 0 11 22 23 29 13.76 77 7 50.41 37 50 46.31 0 29 47.46 0.931
933 0 11 23 7 49 13.76 169 17 48.38 -48 52 4.99 0 29 8.38 0.911
934 0 11 23 16 9 13.76 -82 52 30.71 24 22 34.99 0 29 40.09 0.888
935 0 11 24 0 29 13.76 75 24 46.13 31 34 29.50 0 29 43.22 0.873
936 0 11 24 8 49 13.76 175 40 44.05 -54 5 42.05 0 29 6.77 0.847
937 0 11 24 17 9 13.76 -75 38 43.23 25 34 42.75 0 29 42.12 0.818
938 0 11 25 1 29 13.76 73 53 54.87 24 58 37.84 0 29 43.39 0.800
939 0 11 25 9 49 13.76 -175 52 35.19 -59 1 14.80 0 29 9.94 0.768
940 0 11 25 18 9 13.76 -68 10 10.64 26 24 23.51 0 29 48.67 0.735
941 0 11 26 2 29 13.76 72 28 25.42 18 22 11.47 0 29 48.03 0.715
942 0 11 26 10 49 13.76 -165 9 8.72 -63 15 21.99 0 29 17.83 0.679
943 0 11 26 19 9 13.76 -60 49 29.68 26 41 46.75 0 29 59.50 0.642
944 0 11 27 3 29 13.76 71 2 10.76 12 4 37.75 0 29 57.05 0.620
945 0 11 27 11 49 13.76 -152 24 44.15 -66 28 17.53 0 29 30.15 0.581
946 0 11 27 20 9 13.76 -54 2 12.17 26 23 38.67 0 30 14.26 0.542
947 0 11 28 4 29 13.76 69 32 23.07 6 25 6.77 0 30 10.26 0.519
948 0 11 28 12 49 13.76 -138 47 42.00 -68 30 59.16 0 29 46.46 0.477
949 0 11 28 21 9 13.76 -48 13 4.74 25 35 45.77 0 30 32.48 0.438
950 0 11 29 5 29 13.76 68 1 40.99 1 41 15.45 0 30 27.28 0.415
951 0 11 29 13 49 13.76 -126 11 58.39 -69 31 13.71 0 30 6.07 0.372
952 0 11 29 22 9 13.76 -43 41 32.16 24 33 1.98 0 30 53.56 0.335
953 0 11 30 6 29 13.76 66 39 40.05 -1 52 58.33 0 30 47.47 0.312
954 0 11 30 14 49 13.76 -116 27 45.61 -69 49 26.97 0 30 28.08 0.271
955 0 11 30 23 9 13.76 -40 38 10.10 23 37 15.88 0 31 16.71 0.236
956 0 12 1 7 29 13.76 65 42 47.37 -4 9 56.32 0 31 9.92 0.207
957 0 12 1 15 49 13.76 -110 42 39.84 -69 44 21.43 0 30 51.36 0.154
958 0 12 2 0 9 13.76 -39 3 31.95 23 13 18.51 0 31 40.95 0.117
959 0 12 2 8 29 13.76 65 31 37.88 -5 10 34.16 0 31 33.38 0.095
960 0 12 2 16 49 13.76 -109 20 5.85 -69 19 41.32 0 31 14.59 0.063
961 0 12 3 1 9 13.76 -38 49 4.04 23 44 21.72 0 32 5.05 0.043
962 0 12 3 9 29 13.76 66 25 45.50 -5 4 46.33 0 31 56.32 0.031
963 0 12 3 17 49 13.76 -111 58 54.43 -68 20 11.58 0 31 36.32 0.016
964 0 12 4 2 9 13.76 -39 39 47.50 25 27 17.41 0 32 27.56 0.008
965 0 12 4 10 29 13.76 68 38 6.94 -4 9 17.13 0 32 16.97 0.005
966 0 12 4 18 49 13.76 -117 21 21.04 -66 19 45.42 0 31 55.05 0.001
967 0 12 5 3 9 13.76 -41 18 26.80 28 28 57.11 0 32 46.87 0.000
968 0 12 5 11 29 13.76 72 11 17.46 -2 43 32.83 0 32 33.56 0.000
969 0 12 5 19 49 13.76 -123 32 18.90 -62 59 21.73 0 32 9.43 0.000
970 0 12 6 4 9 13.76 -43 30 14.94 32 44 32.36 0 33 1.39 0.001
971 0 12 6 12 29 13.76 76 56 39.41 -1 5 9.34 0 32 44.53 0.003
972 0 12 6 20 49 13.76 -129 1 4.32 -58 20 50.81 0 32 18.34 0.009
973 0 12 7 5 9 13.76 -46 6 50.56 37 58 19.55 0 33 9.74 0.017
974 0 12 7 13 29 13.76 82 35 58.04 0 33 25.56 0 32 48.80 0.026
975 0 12 7 21 49 13.76 -133 15 38.64 -52 45 9.54 0 32 21.08 0.047
976 0 12 8 6 9 13.76 -49 8 7.12 43 46 19.02 0 33 11.02 0.070
977 0 12 8 14 29 13.76 88 44 27.16 2 5 50.21 0 32 45.97 0.091
978 0 12 8 22 49 13.76 -136 24 6.94 -46 42 22.48 0 32 17.43 0.134
979 0 12 9 7 9 13.76 -52 40 59.18 49 39 51.38 0 33 5.03 0.176
980 0 12 9 15 29 13.76 94 54 30.43 3 30 15.72 0 32 36.36 0.212
981 0 12 9 23 49 13.76 -138 45 29.96 -40 43 39.57 0 32 7.73 0.263
982 0 12 10 8 9 13.76 -56 53 47.04 55 9 39.58 0 32 52.32 0.300
983 0 12 10 16 29 13.76 100 39 18.24 4 46 10.12 0 32 20.93 0.328
984 0 12 11 0 49 13.76 -140 34 13.67 -35 16 48.30 0 31 52.80 0.376
985 0 12 11 9 9 13.76 -61 44 27.76 59 50 34.08 0 32 34.10 0.415
986 0 12 11 17 29 13.76 105 35 58.41 5 50 50.20 0 32 1.07 0.444
987 0 12 12 1 49 13.76 -141 55 31.45 -30 43 31.62 0 31 33.84 0.493
988 0 12 12 10 9 13.76 -66 44 17.59 63 27 24.63 0 32 12.05 0.532
989 0 12 12 18 29 13.76 109 28 12.84 6 37 11.10 0 31 38.34 0.560
990 0 12 13 2 49 13.76 -142 45 37.79 -27 17 27.60 0 31 12.26 0.609
991 0 12 13 11 9 13.76 -70 50 16.89 66 0 6.99 0 31 47.99 0.645
992 0 12 13 19 29 13.76 112 8 11.21 6 53 43.30 0 31 14.29 0.671
993 0 12 14 3 49 13.76 -142 54 9.90 -25 2 50.42 0 30 49.58 0.715
994 0 12 14 12 9 13.76 -72 42 16.13 67 42 53.36 0 31 23.67 0.747
995 0 12 14 20 29 13.76 113 37 18.78 6 26 33.24 0 30 50.31 0.770
996 0 12 15 4 49 13.76 -142 7 40.29 -23 54 20.73 0 30 27.24 0.808
997 0 12 15 13 9 13.76 -71 13 13.27 68 54 42.09 0 31 0.58 0.835
998 0 12 15 21 29 13.76 114 5 25.05 5 2 40.06 0 30 27.59 0.854
999 0 12 16 5 49 13.76 -140 13 35.13 -23 38 26.09 0 30 6.53 0.885
1000 0 12 16 14 9 13.76 -65 44 19.82 69 46 34.67 0 30 39.92 0.905
1001 0 12 16 22 29 13.76 113 47 56.10 2 33 15.05 0 30 7.08 0.920
1002 0 12 17 6 49 13.76 -137 3 48.70 -23 56 4.37 0 29 48.53 0.943
1003 0 12 17 15 9 13.76 -56 8 16.75 70 13 21.59 0 30 22.53 0.956
1004 0 12 17 23 29 13.76 113 1 45.31 -1 4 7.24 0 29 49.55 0.966
1005 0 12 18 7 49 13.76 -132 37 15.47 -24 26 19.32 0 29 34.08 0.981
1006 0 12 18 16 9 13.76 -43 6 27.26 69 54 3.78 0 30 9.00 0.988
1007 0 12 19 0 29 13.76 112 1 8.76 -5 45 2.62 0 29 35.58 0.993
1008 0 12 19 8 49 13.76 -127 0 57.42 -24 50 10.01 0 29 23.79 0.998
1009 0 12 19 17 9 13.76 -28 29 2.74 68 23 20.92 0 29 59.67 1.000
1010 0 12 20 1 29 13.76 110 55 7.93 -11 19 19.18 0 29 25.64 1.000
1011 0 12 20 9 49 13.76 -120 29 28.86 -24 53 54.65 0 29 18.06 0.996
1012 0 12 20 18 9 13.76 -14 38 3.70 65 29 13.40 0 29 54.72 0.992
1013 0 12 21 2 29 13.76 109 46 43.62 -17 32 37.12 0 29 20.06 0.987
1014 0 12 21 10 49 13.76 -113 22 36.76 -24 31 25.73 0 29 17.08 0.975
1015 0 12 21 19 9 13.76 -3 7 12.12 61 20 33.19 0 29 54.19 0.965
1016 0 12 22 3 29 13.76 108 33 30.23 -24 7 58.71 0 29 19.05 0.954
1017 0 12 22 11 49 13.76 -106 2 1.54 -23 44 38.10 0 29 20.89 0.935
1018 0 12 22 20 9 13.76 5 42 8.17 56 19 37.00 0 29 58.06 0.920
1019 0 12 23 4 29 13.76 107 8 53.28 -30 46 47.03 0 29 22.71 0.904
1020 0 12 23 12 49 13.76 -98 48 26.13 -22 41 58.49 0 29 29.32 0.877
1021 0 12 23 21 9 13.76 12 7 54.14 50 52 36.47 0 30 6.21 0.858
1022 0 12 24 5 29 13.76 105 24 9.38 -37 9 20.16 0 29 30.97 0.837
1023 0 12 24 13 49 13.76 -92 0 24.17 -21 35 24.21 0 29 42.08 0.803
1024 0 12 24 22 9 13.76 16 37 6.09 45 25 19.78 0 30 18.44 0.781
1025 0 12 25 6 29 13.76 103 11 59.68 -42 55 30.43 0 29 43.61 0.756
1026 0 12 25 14 49 13.76 -85 54 44.95 -20 36 40.21 0 29 58.70 0.716
1027 0 12 25 23 9 13.76 19 34 35.50 40 22 14.91 0 30 34.44 0.691
1028 0 12 26 7 29 13.76 100 32 50.81 -47 46 16.11 0 30 0.18 0.662
1029 0 12 26 15 49 13.76 -80 47 29.11 -19 53 41.61 0 30 18.54 0.617
1030 0 12 27 0 9 13.76 21 22 19.26 36 6 9.94 0 30 53.75 0.590
1031 0 12 27 8 29 13.76 97 43 30.93 -51 26 50.16 0 30 20.00 0.558
1032 0 12 27 16 49 13.76 -76 53 57.32 -19 27 38.73 0 30 40.80 0.510
1033 0 12 28 1 9 13.76 22 21 41.95 32 57 13.46 0 31 15.70 0.483
1034 0 12 28 9 29 13.76 95 22 9.37 -53 50 58.72 0 30 42.10 0.449
1035 0 12 28 17 49 13.76 -74 27 23.82 -19 11 20.10 0 31 4.50 0.401
1036 0 12 29 2 9 13.76 22 55 54.17 31 10 57.31 0 31 39.34 0.373
1037 0 12 29 10 29 13.76 94 20 23.02 -55 3 33.85 0 31 5.21 0.339
1038 0 12 29 18 49 13.76 -73 35 55.40 -18 49 32.45 0 31 28.47 0.293
1039 0 12 30 3 9 13.76 23 30 44.56 30 55 43.57 0 32 3.42 0.267
1040 0 12 30 11 29 13.76 95 22 56.61 -55 17 47.25 0 31 27.86 0.235
1041 0 12 30 19 49 13.76 -74 18 55.36 -18 1 51.77 0 31 51.38 0.175
1042 0 12 31 4 9 13.76 24 33 38.74 32 10 30.41 0 32 26.39 0.145
1043 0 12 31 12 29 13.76 98 49 58.00 -54 47 46.64 0 31 48.40 0.109
1044 0 12 31 20 49 13.76 -76 24 54.99 -16 28 4.52 0 32 11.83 0.072
1045 1 1 1 5 9 13.76 26 31 12.08 34 43 58.29 0 32 46.48 0.055
1046 1 1 1 13 29 13.76 104 32 28.63 -53 41 52.39 0 32 5.23 0.036
1047 1 1 1 21 49 13.76 -79 33 10.83 -13 54 41.60 0 32 28.37 0.019
1048 1 1 2 6 9 13.76 29 46 10.90 38 15 29.73 0 33 1.90 0.012
1049 1 1 2 14 29 13.76 111 57 23.42 -52 1 1.97 0 32 16.93 0.006
1050 1 1 2 22 49 13.76 -83 19 26.77 -10 20 7.12 0 32 39.70 0.001
1051 1 1 3 7 9 13.76 34 34 24.18 42 17 54.34 0 33 11.12 0.000
1052 1 1 3 15 29 13.76 120 16 12.32 -49 42 43.36 0 32 22.51 0.000
1053 1 1 3 23 49 13.76 -87 22 32.43 -5 55 54.92 0 32 44.84 0.000
1054 1 1 4 8 9 13.76 41 0 43.63 46 21 32.35 0 33 13.13 0.001
1055 1 1 4 16 29 13.76 128 36 21.48 -46 47 19.87 0 32 21.54 0.002
1056 1 1 5 0 49 13.76 -91 27 44.53 -1 3 51.57 0 32 43.28 0.008
